stop_id,stop_name,stop_name_new,stop_short_name,stop_lat,stop_lon,operational_status,areas,region_id,region_name,district_id,district_name,municipality_id,municipality_name,parish_id,parish_name,locality,jurisdiction,stop_code,tts_stop_name,platform_code,parent_station,location_type,stop_url,has_pole,has_cover,has_shelter,shelter_code,shelter_maintainer,has_mupi,has_bench,has_trash_bin,has_lighting,has_electricity,docking_bay_type,last_infrastructure_maintenance,last_infrastructure_check,has_flag,flag_maintainer,has_pip_static,has_pip_audio,pip_audio_code,has_pip_realtime,pip_realtime_code,has_h2oa_signage,has_schedules,has_tactile_schedules,has_network_map,last_schedules_maintenance,last_schedules_check,last_flag_maintenance,last_flag_check,has_sidewalk,sidewalk_type,has_crossing,has_flat_access,has_wide_access,has_tactile_access,has_abusive_parking,wheelchair_boarding,last_accessibility_maintenance,last_accessibility_check,near_health_clinic,near_hospital,near_university,near_school,near_police_station,near_fire_station,near_shopping,near_historic_building,near_transit_office,near_beach,subway,light_rail,train,boat,airport,bike_sharing,bike_parking,car_parking
020105,COVA PIEDADE (AV RAINHA D LEONOR 16),a definir,a definir,38.673584,-9.159219,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Cova da Piedade,,020105,Cova Da Piedade ( Avenida Rainha Dona Leonor 16 ),,,0,https://www.carrismetropolitana.pt/stops/020105,0,UNKNOWN,YES,PT-ALM-AB-00258,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020106,COVA PIEDADE (AV RAINHA D LEONOR 16),a definir,a definir,38.674025,-9.159194,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Cova da Piedade,,020106,Cova Da Piedade ( Avenida Rainha Dona Leonor 16 ),,,0,https://www.carrismetropolitana.pt/stops/020106,0,UNKNOWN,YES,PT-ALM-AB-00282,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020107,COVA PIEDADE (AV RAINHA D LEONOR 13),a definir,a definir,38.675928,-9.157937,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Cova da Piedade,,020107,Cova Da Piedade ( Avenida Rainha Dona Leonor 13 ),,,0,https://www.carrismetropolitana.pt/stops/020107,0,UNKNOWN,YES,PT-ALM-AB-00259,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020109,R D SANCHO I 23 (EXTERNATO/ C SAÚDE),a definir,a definir,38.678200,-9.153411,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020109,Rua Dom Sancho Primeiro 23 ( Externato/ Centro De Saúde ),,,0,https://www.carrismetropolitana.pt/stops/020109,0,UNKNOWN,YES,PT-ALM-AB-00228,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020110,R D SANCHO I 23 (EXTERNATO/ C SAÚDE),a definir,a definir,38.678266,-9.153519,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020110,Rua Dom Sancho Primeiro 23 ( Externato/ Centro De Saúde ),,,0,https://www.carrismetropolitana.pt/stops/020110,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020111,ALMADA (R D SANCHO I N25A),a definir,a definir,38.679673,-9.152932,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020111,Almada ( Rua Dom Sancho Primeiro ( Número 25 Á ) ),,,0,https://www.carrismetropolitana.pt/stops/020111,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020112,ALMADA (R D SANCHO I N25A),a definir,a definir,38.679573,-9.152837,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020112,Almada ( Rua Dom Sancho Primeiro ( Número 25 Á ) ),,,0,https://www.carrismetropolitana.pt/stops/020112,0,UNKNOWN,YES,PT-ALM-AB-00229,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020113,Cacilhas (Terminal) P9,a definir,a definir,38.687812,-9.147031,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Cacilhas,,020113,Cacilhas ( Terminal ) ( P 9 ) . ( Há correspondência ) com o métro ligeiro e o barco,,,0,https://www.carrismetropolitana.pt/stops/020113,0,UNKNOWN,YES,PT-ALM-AB-00139,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
020115,ALMADA (R D SANCHO I 2) ESCOLA CACILHAS,a definir,a definir,38.681780,-9.152449,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020115,Almada ( Rua Dom Sancho Primeiro 2 ) Escola Cacilhas . ( Há correspondência ) com o métro ligeiro,,,0,https://www.carrismetropolitana.pt/stops/020115,0,UNKNOWN,YES,PT-ALM-AB-00261,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
020117,ALMADA R RAINHA D LEONOR 23 (ESCOLA),Avenida Rainha Dona Leonor (Escola),Av. Rainha Da. Leonor (Escola),38.675477,-9.158442,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020117,Almada Rua Rainha Dona Leonor 23 ( Escola ),,,0,https://www.carrismetropolitana.pt/stops/020117,0,UNKNOWN,YES,PT-ALM-AB-00289,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020119,COVA PIEDADE (R CABO B ESPERANÇA 13),a definir,a definir,38.670891,-9.161346,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Cova da Piedade,,020119,Cova Da Piedade ( Rua Cabo Boa Esperança 13 ),,,0,https://www.carrismetropolitana.pt/stops/020119,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020121,FEIJÓ (CEMITÉRIO),a definir,a definir,38.656735,-9.172456,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Feijó,,020121,Feijó ( Cemitério ),,,0,https://www.carrismetropolitana.pt/stops/020121,0,UNKNOWN,YES,PT-ALM-AB-00047,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020123,VL FLORES (R V FLORES 45A) ESC PRIMÁRIA,a definir,a definir,38.653145,-9.173877,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020123,Vale Flores ( Rua Vale Flores 45 Á ) Escola Primária,,,0,https://www.carrismetropolitana.pt/stops/020123,0,UNKNOWN,YES,PT-ALM-AB-00334,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020124,VL FLORES (R V FLORES 45A) ESC PRIMÁRIA,a definir,a definir,38.653115,-9.174041,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020124,Vale Flores ( Rua Vale Flores 45 Á ) Escola Primária,,,0,https://www.carrismetropolitana.pt/stops/020124,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020125,VALE FLORES (R V FLORES 77) DESCIDA,a definir,a definir,38.651045,-9.174387,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020125,Vale Flores ( Rua Vale Flores 77 ) Descida,,,0,https://www.carrismetropolitana.pt/stops/020125,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020127,VALE FLORES (R V FLORES N93),a definir,a definir,38.649931,-9.172826,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020127,Vale Flores ( Rua Vale Flores ( Número 93 ) ),,,0,https://www.carrismetropolitana.pt/stops/020127,0,UNKNOWN,YES,PT-ALM-AB-00096,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020128,VALE FLORES (R V FLORES N93),a definir,a definir,38.649837,-9.172844,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020128,Vale Flores ( Rua Vale Flores ( Número 93 ) ),,,0,https://www.carrismetropolitana.pt/stops/020128,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020129,VALE FLORES (R V FLORES) TÚNEL/ROTUNDA,a definir,a definir,38.648628,-9.171643,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020129,Vale Flores ( Rua Vale Flores ) Túnel/rotunda,,,0,https://www.carrismetropolitana.pt/stops/020129,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020130,VALE FLORES (R V FLORES) TÚNEL/ROTUNDA,a definir,a definir,38.648790,-9.171541,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020130,Vale Flores ( Rua Vale Flores ) Túnel/rotunda,,,0,https://www.carrismetropolitana.pt/stops/020130,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020131,VALE FLORES (R V FLORES N4),a definir,a definir,38.646777,-9.171545,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020131,Vale Flores ( Rua Vale Flores ( Número 4 ) ),,,0,https://www.carrismetropolitana.pt/stops/020131,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020132,VALE FLORES (R V FLORES N4),a definir,a definir,38.646736,-9.171701,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020132,Vale Flores ( Rua Vale Flores ( Número 4 ) ),,,0,https://www.carrismetropolitana.pt/stops/020132,0,UNKNOWN,YES,PT-ALM-AB-00333,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020133,VALE FLORES (R PITEIRA SANTOS 5A) Z INDUST,a definir,a definir,38.646397,-9.169312,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020133,Vale Flores ( Rua Piteira Santos 5 Á ) Zona Industrial,,,0,https://www.carrismetropolitana.pt/stops/020133,0,UNKNOWN,YES,PT-ALM-AB-00332,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020134,VALE FLORES (R PITEIRA SANTOS 5A) Z INDUST,a definir,a definir,38.646315,-9.169408,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Flores,,020134,Vale Flores ( Rua Piteira Santos 5 Á ) Zona Industrial,,,0,https://www.carrismetropolitana.pt/stops/020134,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020135,VALE FIGUEIRA (EN 10-1) ENTRE ROTUNDAS,a definir,a definir,38.644627,-9.170929,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Figueira,,020135,Vale Figueira ( Estrada Nacional 10 - - Um ) Entre Rotundas,,,0,https://www.carrismetropolitana.pt/stops/020135,0,UNKNOWN,YES,PT-ALM-AB-00031,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020136,VALE FIGUEIRA (EN 10-1) ENTRE ROTUNDAS,a definir,a definir,38.644692,-9.171691,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Figueira,,020136,Vale Figueira ( Estrada Nacional 10 - - Um ) Entre Rotundas,,,0,https://www.carrismetropolitana.pt/stops/020136,0,UNKNOWN,YES,PT-ALM-AB-00015,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020137,RUA DO POVO 18,a definir,a definir,38.642984,-9.175492,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020137,Rua Do Povo 18,,,0,https://www.carrismetropolitana.pt/stops/020137,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020138,RUA DO POVO 18,a definir,a definir,38.643075,-9.175537,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020138,Rua Do Povo 18,,,0,https://www.carrismetropolitana.pt/stops/020138,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020139,CASAL STO ANTÓNIO (R DO POVO),a definir,a definir,38.643610,-9.178719,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Casal Sto. António,,020139,Casal Santo António ( Rua Do Povo ),,,0,https://www.carrismetropolitana.pt/stops/020139,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020140,CASAL STO ANTÓNIO (R DO POVO),a definir,a definir,38.643678,-9.178364,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Casal Sto. António,,020140,Casal Santo António ( Rua Do Povo ),,,0,https://www.carrismetropolitana.pt/stops/020140,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020141,R HENRIQUE ALVES X R POVO,Rua Petrónio Amor de Barros (X) Rua Curado Ribeiro,R. Petrónio Amor de Barros (X) R. Curado Ribeiro,38.643965,-9.181970,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020141,Cruzamento Entre ( Rua Henrique Alves ) E Rua Povo,,,0,https://www.carrismetropolitana.pt/stops/020141,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020142,R HENRIQUE ALVES X R POVO,a definir,a definir,38.643881,-9.181973,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020142,Cruzamento Entre ( Rua Henrique Alves ) E Rua Povo,,,0,https://www.carrismetropolitana.pt/stops/020142,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020143,R HENRIQUE ALVES X R POVO,a definir,a definir,38.643485,-9.182378,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020143,Cruzamento Entre ( Rua Henrique Alves ) E Rua Povo,,,0,https://www.carrismetropolitana.pt/stops/020143,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020144,R HENRIQUE ALVES X R POVO,a definir,a definir,38.643600,-9.182494,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Almada,,020144,Cruzamento Entre ( Rua Henrique Alves ) E Rua Povo,,,0,https://www.carrismetropolitana.pt/stops/020144,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020145,VALE FIGUEIRA R DR A ARAÚJO (ESCOLA),a definir,a definir,38.639520,-9.181233,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Figueira,,020145,Vale Figueira Rua Dr Á Araújo ( Escola ),,,0,https://www.carrismetropolitana.pt/stops/020145,0,UNKNOWN,YES,PT-ALM-AB-00073,JC Decaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020146,VALE FIGUEIRA R DR A ARAÚJO (ESCOLA),a definir,a definir,38.639449,-9.181416,ACTIVE,43,PT170,AML,15,Setúbal,1503,Almada,,,Vale Figueira,,020146,Vale Figueira Rua Dr Á Araújo ( Escola ),,,0,https://www.carrismetropolitana.pt/stops/020146,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
